AdvertiserId,Minimum_Impressions,Budget,Bid,Reward,Performance
3404,1604,22210,4,24845,0.61
3405,7861,14204,48,22717,0.52
3406,4699,17590,52,21603,0.74
3407,10000,11368,38,16721,0.27
3408,7763,21529,94,17083,0.59
3409,2414,11757,87,11049,0.34
3410,7865,23281,5,11833,0.46
3411,3572,19709,85,24924,0.68
3412,9698,23644,70,18989,0.41
3413,906,14917,81,14467,0.39
3414,666,13484,89,10000,0.96
3415,1008,21877,24,15155,0.4
3416,2161,23224,86,17698,0.85
3417,4164,13052,77,24101,0.57
3418,3989,20888,17,18000,0.52
3419,1180,18382,78,24136,0.69
3420,3024,24284,98,11290,0.8
3421,2620,10932,90,17961,0.43
3422,5760,10000,83,17599,0.52
3423,4857,24180,26,17186,0.73
3424,1863,17240,3,17506,0.64
3425,500,13238,2,12187,0.77
3426,2038,20407,100,18258,0.68
3427,3908,10565,2,23302,0.87
3428,8242,15378,22,23841,0.63
3429,9252,15558,71,19584,1.0
3430,9791,19326,4,24596,0.0
3431,2403,10743,38,17791,0.58
3432,674,18864,84,22183,0.73
3433,2730,21103,70,21213,0.64
3434,4787,18722,73,16770,0.72
3435,4660,15409,52,19893,0.74
3436,7606,21213,31,18770,0.66
3437,3671,18753,26,17934,0.68
3438,500,15629,36,11605,0.45
3439,1651,16318,26,22235,0.52
3440,8119,25000,28,17987,0.73
3441,6533,13767,5,17165,0.81
3442,9060,14280,74,23514,0.31
3443,5446,17506,18,24974,0.51
3444,8734,18701,15,16054,0.6
3445,2407,16962,57,20170,0.47
3446,3990,15429,97,14505,0.48
3447,3035,23657,5,21072,0.67
3448,10000,17248,37,17247,0.84
3449,1793,13445,86,15807,0.3
3450,5269,12203,86,16256,0.57
3451,5296,12834,22,20862,0.67
3452,7371,18986,52,21908,0.72
3453,3472,12479,1,18051,0.65
3454,4422,19715,17,23127,0.86
3455,5497,25000,51,14284,0.6
3456,7532,20386,45,22564,0.8
3457,1492,20720,63,24048,0.5
3458,8612,10434,28,24438,0.61
3459,5787,23830,59,12154,0.42
3460,2740,20230,86,17742,0.74
3461,10000,10000,21,24227,0.58
3462,6926,18260,42,24265,0.65
3463,889,15725,81,12804,0.55
3464,1499,25000,69,25000,0.69
3465,2355,17018,82,22181,0.66
3466,8625,13959,17,19190,0.45
3467,9350,24521,68,10721,0.46
3468,3263,21143,7,19406,0.6
3469,4163,16825,89,19885,0.7
3470,5486,16347,40,16974,0.88
3471,1981,22841,40,24560,0.65
3472,7756,16156,100,15803,0.75
3473,4231,12713,73,13394,0.36
3474,7762,23585,83,14025,0.9
3475,951,21561,51,21771,0.69
3476,3593,16194,73,18128,0.59
3477,500,22787,23,24469,0.58
3478,4908,16512,95,15156,0.43
3479,4568,16867,32,24428,0.48
3480,3777,13727,31,24410,0.89
3481,9066,20596,17,20995,1.0
3482,8451,21517,58,20422,0.45
3483,5190,13546,86,14812,0.49
3484,5095,23817,35,18650,0.42
3485,5059,12303,100,19893,0.0
3486,7791,13681,64,18818,0.76
3487,8660,17852,53,12456,0.51
3488,612,13221,51,10206,0.39
3489,5631,23799,37,21508,0.64
3490,3697,14374,90,11356,0.59
3491,639,11082,6,25000,0.75
3492,1924,18637,34,21788,0.53
3493,3449,24448,56,17461,0.56
3494,3668,23123,96,17156,0.58
3495,9208,23042,25,24265,0.61
3496,6543,24133,13,18151,0.54
3497,7489,11592,100,20131,0.52
3498,7736,15608,66,20987,0.32
3499,6761,15526,5,22560,0.0
3500,1387,24702,75,16522,0.71
3501,3604,15179,11,12673,0.73
3502,549,16472,88,24999,0.53
3503,4451,12775,78,11049,0.79
3504,4060,22008,94,16823,0.6
3505,518,21245,44,10000,0.4
3506,5321,11590,99,16876,0.35
3507,6840,16004,85,21981,0.78
3508,8558,17230,69,14004,0.54
3509,3106,12231,2,15973,0.42
3510,8346,15118,40,18282,0.26
3511,9143,16454,100,18667,0.54
3512,6932,17960,49,18056,0.66
3513,4265,25000,98,12046,0.5
3514,2938,22464,75,23013,0.44
3515,6858,13646,36,15307,0.52
3516,8819,17596,75,17736,0.79
3517,6441,17240,73,25000,0.39
3518,8144,14942,70,22217,0.5
3519,5355,13238,34,13266,0.78
3520,7047,23536,58,14629,0.67
3521,7696,11600,37,12745,0.63
3522,6411,15700,96,17023,1.0
3523,6981,16071,60,18276,0.6
3524,3261,20248,12,12639,0.52
3525,4956,22523,32,14936,0.47
3526,6861,10709,81,10076,0.44
3527,6193,12971,4,16473,0.72
3528,6288,20924,33,20622,0.59
3529,701,10793,43,13504,0.65
3530,6660,13099,9,12424,1.0
3531,1017,21047,98,16484,0.67
3532,8237,16030,51,15296,0.56
3533,2488,15765,94,16567,0.53
3534,4302,10026,20,10000,0.48
3535,6308,16693,39,12221,0.39
3536,7662,21459,23,10405,0.43
3537,6741,15322,41,12129,0.55
3538,8899,18276,44,22308,0.36
3539,6133,15951,35,16834,0.39
3540,10000,13101,23,10397,0.76
3541,6809,16609,58,24665,0.63
3542,4617,19314,48,24560,0.53
3543,8845,15309,87,19992,0.94
3544,2018,10011,58,13473,0.35
3545,6663,17770,57,20000,0.75
3546,3100,23300,87,14989,0.58
3547,500,19940,100,13926,0.72
3548,4054,21301,28,11944,0.62
3549,3349,20068,64,18629,0.32
3550,2242,20811,62,10000,0.61
3551,1806,15413,83,15399,0.65
3552,500,23671,62,10222,0.27
3553,8019,15774,94,11610,0.89
3554,4695,10179,85,17830,0.65
3555,5678,10000,88,20152,0.7
3556,3055,17279,85,14604,0.43
3557,2805,22005,26,14000,0.7
3558,8119,23755,51,12664,0.76
3559,9780,17188,50,11065,0.64
3560,3142,17312,36,23487,0.6
3561,9869,12024,26,25000,0.47
3562,6909,17666,33,19468,0.57
3563,5257,13217,100,15393,0.52
3564,3494,16584,68,17102,0.69
3565,9251,19078,73,17501,0.47
3566,1771,20660,8,10603,0.68
3567,500,21579,66,15130,0.47
3568,9301,15285,93,16295,0.56
3569,2961,23963,23,18380,0.69
3570,4620,17370,70,17103,0.0
3571,6624,11519,55,18867,0.7
3572,8975,16611,43,10637,0.68
3573,4896,16856,100,24546,0.56
3574,9783,12432,21,20188,0.77
3575,1316,16457,22,11844,0.61
3576,7804,14866,9,24674,0.77
3577,7831,23566,34,10046,0.87
3578,582,15054,100,10819,0.56
3579,2420,19108,26,13807,0.7
3580,8317,12070,1,13022,0.5
3581,2593,22168,100,11080,1.0
3582,7571,25000,5,13146,0.57
3583,8467,18530,41,11277,0.0
3584,8867,11516,63,21926,0.46
3585,5785,21062,22,16741,0.69
3586,5437,21774,68,12217,0.52
3587,869,24701,48,15265,0.71
3588,2318,15491,66,12886,0.64
3589,2601,19106,16,23344,0.88
3590,3990,15949,80,15634,0.68
3591,10000,13290,53,18987,0.77
3592,10000,14570,86,13328,1.0
3593,1864,19638,65,17293,0.65
3594,7794,11379,79,13006,0.77
3595,4176,19675,64,21376,0.7
3596,2926,17670,88,25000,0.63
3597,10000,20266,68,17972,0.63
3598,500,10800,63,10000,0.68
3599,3462,19438,62,14143,0.5
3600,1359,23151,82,24699,0.49
3601,4638,20929,81,22050,0.81
3602,2924,15267,71,15517,0.88
3603,9756,13495,45,11218,0.46
3604,4517,23026,52,18018,0.5
3605,9060,23662,74,19952,0.77
3606,8842,13257,65,18916,0.68
3607,1634,16558,2,11344,0.7
3608,5666,22069,49,24105,0.73
3609,5619,10981,22,10137,0.56
3610,500,20668,96,14450,0.65
3611,6636,12088,29,24156,0.64
3612,5985,12952,35,23381,0.47
3613,4664,19203,81,14906,0.65
3614,2846,21656,76,23893,0.79
3615,5539,20942,24,21746,0.55
3616,5397,12126,94,24031,0.62
3617,8752,14812,30,12759,0.63
3618,5541,18063,84,10058,0.56
3619,4401,13861,42,10770,0.7
3620,1837,15903,1,10388,0.5
3621,1684,12591,50,22116,0.8
3622,4926,19665,71,13422,0.69
3623,2051,20713,60,17012,0.46
3624,10000,19357,30,22626,0.85
3625,2026,13322,12,14852,0.63
3626,1861,16437,49,10595,0.49
3627,4870,18801,95,18627,0.77
3628,5783,20375,82,19665,0.67
3629,8110,20723,46,22664,0.33
3630,2493,24100,43,11982,0.52
3631,10000,23623,2,20630,0.64
3632,1514,12861,97,24816,0.28
3633,1500,204,1,21060,0.61
3634,1425,194,1,22401,0.0
3635,1576,214,1,22009,0.42
3636,1886,257,1,18965,0.64
3637,2004,273,1,20118,0.6
3638,1632,222,1,20411,0.42
3639,1756,239,1,18209,0.74
3640,1756,239,1,14330,0.73
3641,1585,216,1,15429,0.56
3642,1424,194,1,25000,0.57
3643,1864,254,1,11692,0.71
3644,1902,259,1,12770,0.57
3645,1902,259,1,14376,0.31
3646,1940,264,1,14926,0.67
3647,1773,241,1,13267,0.48
3648,1590,216,1,19330,0.54
3649,1826,248,1,17564,0.82
3650,1755,239,1,11695,0.58
3651,1969,268,1,23978,0.6
3652,1533,208,1,11586,0.68
3653,1591,216,1,25000,0.68
3654,1574,214,1,20523,0.46
3655,2006,273,1,14680,0.59
3656,1729,235,1,10000,0.61
3657,1546,210,1,15460,0.64
3658,1797,244,1,20861,0.64
3659,2004,273,1,17965,0.99
3660,1835,250,1,12268,0.0
3661,1811,246,1,20248,0.75
3662,1466,199,1,24220,0.78
3663,1547,210,1,17249,1.0
3664,1895,258,1,23119,0.5
3665,1761,240,1,17461,0.85
3666,1671,227,1,20614,0.27
3667,2053,279,2,22821,0.5
3668,1785,243,1,10000,0.78
3669,1598,217,1,23410,0.54
3670,1774,241,1,15801,0.84
3671,2093,285,2,12749,0.37
3672,1421,193,1,17785,0.43
3673,1521,207,1,16975,0.52
3674,2112,287,2,22233,0.66
3675,2007,273,1,21016,0.57
3676,1709,233,1,11405,0.53
3677,1694,230,1,20078,0.81
3678,1466,199,1,21179,0.83
3679,1729,235,1,13575,0.54
3680,1778,242,1,22734,0.34
3681,2089,284,2,12727,0.28
3682,2093,285,2,16487,0.64
3683,2018,275,1,24760,0.7
3684,1685,229,1,22912,0.61
3685,2056,280,2,20055,0.59
3686,2091,284,2,20545,0.48
3687,1981,270,1,16291,0.7
3688,2116,288,2,21088,0.85
3689,1896,258,1,23019,0.27
3690,1511,205,1,12501,0.59
3691,1819,248,1,10937,0.45
3692,1451,197,1,20272,0.38
3693,1686,229,1,11755,0.43
3694,1910,260,1,23812,0.66
3695,2078,283,2,13390,1.0
3696,1670,227,1,15816,0.82
3697,1681,229,1,11216,0.6
3698,1772,241,1,11203,0.34
3699,1584,215,1,11890,0.56
3700,1777,242,1,21223,0.39
3701,1431,195,1,23829,0.42
3702,1997,272,1,18582,0.69
3703,1567,213,1,17688,0.63
3704,1483,202,1,16500,0.69
3705,1968,268,1,16716,0.55
3706,1722,234,1,20703,0.72
3707,1643,223,1,21169,0.54
3708,2119,288,2,13746,0.77
3709,2060,280,2,18290,0.65
3710,1504,205,1,12195,0.57
3711,1423,194,1,14665,0.63
3712,2061,280,2,23014,0.6
3713,1780,242,1,19193,0.84
3714,1821,248,1,17349,0.64
3715,1542,210,1,19762,0.6
3716,1807,246,1,14398,0.56
3717,1774,241,1,13629,0.73
3718,1890,257,1,17766,0.71
3719,1763,240,1,16147,0.56
3720,1641,223,1,24442,0.43
3721,1919,261,1,24410,0.46
3722,1825,248,1,11063,0.57
3723,2029,276,1,18830,0.8
3724,1854,252,1,20934,0.56
3725,2069,282,2,25000,0.51
3726,1969,268,1,20312,0.34
3727,1831,249,1,18743,0.83
3728,1744,237,1,13275,0.69
3729,1882,256,1,10976,0.72
3730,1929,262,1,22383,0.74
3731,1690,230,1,21542,0.58
3732,1487,202,1,21406,0.61
3733,1907,259,1,21739,0.82
3734,1841,251,1,21123,0.63
3735,2111,287,2,25000,0.69
3736,1479,201,1,23479,0.73
3737,1552,211,1,22177,0.7
3738,1874,255,1,24612,0.58
3739,2007,273,1,16402,0.59
3740,1555,211,1,22333,0.72
3741,1589,216,1,10345,0.72
3742,1930,263,1,14942,0.78
3743,1692,230,1,12942,0.68
3744,1483,202,1,17404,0.69
3745,1812,247,1,11076,0.53
3746,1520,207,1,19363,0.51
3747,1581,215,1,13770,0.72
3748,2124,289,2,15652,0.51
3749,1920,261,1,21353,0.6
3750,1557,212,1,18424,0.81
3751,5597,23354,92,21990,0.78
3752,9140,13392,77,18048,0.65
3753,2448,23105,24,22338,0.56
3754,9637,12268,74,22952,0.58
3755,6118,15632,42,10000,0.73
3756,4736,25000,22,21891,0.59
3757,7401,21704,60,10450,0.52
3758,2420,24479,86,19554,0.78
3759,4688,19081,37,10350,0.63
3760,738,15973,39,20888,0.51
3761,704,15969,84,19500,0.67
3762,6052,18981,74,14004,0.75
3763,5427,14648,74,21117,0.45
3764,4890,14939,90,14678,0.57
3765,3187,18850,89,10244,0.56
3766,5451,18024,53,14645,0.67
3767,6660,17857,28,23015,0.69
3768,5888,11018,77,14734,0.52
3769,5626,11953,15,22871,0.38
3770,1316,19382,60,20465,0.75
3771,9512,21898,60,10440,0.43
3772,692,13657,6,21737,0.64
3773,2276,14846,52,19659,0.58
3774,4145,12296,12,15915,0.62
3775,6814,10774,19,10411,0.85
3776,8942,12811,96,10813,1.0
3777,2288,19572,75,22533,0.35
3778,7874,13182,97,14678,0.75
3779,4200,22979,2,11730,0.58
3780,9859,17867,55,16643,0.76
3781,4393,23006,15,23269,0.74
3782,7311,14329,64,11974,0.81
3783,9788,16167,100,10549,0.64
3784,3179,13097,69,24452,0.47
3785,4404,11404,15,23675,0.74
3786,7760,21993,43,11937,0.62
3787,1004,15101,74,10203,0.56
3788,7273,11369,17,22638,0.53
3789,4316,15497,98,22606,0.75
3790,1217,16665,24,13588,0.84
3791,4934,12064,74,17083,0.42
3792,10000,20484,30,12536,0.69
3793,5557,12765,1,15788,0.54
3794,4508,12817,51,18298,0.38
3795,5494,17791,60,13811,0.62
3796,4734,10716,3,12701,0.48
3797,4264,23850,5,22089,0.36
3798,500,14040,28,20411,0.48
3799,2604,11711,78,17825,0.45
3800,9947,19417,11,24854,0.5
3801,7301,15367,72,15974,0.4
3802,9075,16261,72,13936,0.54
3803,3107,10008,76,14090,0.49
3804,8885,18789,15,19149,0.66
3805,4219,14118,83,16956,0.69
3806,3081,25000,48,20767,0.64
3807,3065,16383,46,20559,0.56
3808,3263,19800,28,19252,0.56
3809,6828,24362,7,12546,0.47
3810,6491,21223,71,13736,0.48
3811,3906,23392,94,24600,0.71
3812,9423,13667,82,21958,0.34
3813,5280,10000,88,23979,0.59
3814,4677,13626,6,11672,0.55
3815,6976,22263,58,10401,0.69
3816,3104,12822,100,18793,0.39
3817,8681,18283,55,21191,1.0
3818,2882,10850,67,14313,0.65
3819,1031,24270,49,24665,0.31
3820,6579,11107,51,22473,0.44
3821,1134,10299,59,21644,0.59
3822,502,18102,6,16352,0.68
3823,8897,20535,90,21826,0.63
3824,6451,24982,51,18479,0.0
3825,6126,19669,38,10087,0.44
3826,8239,15400,11,17146,0.36
3827,6503,23288,52,16279,0.61
3828,3390,11082,93,12205,0.42
3829,6739,21148,20,12967,0.47
3830,8526,21110,10,14250,0.74
3831,3806,18167,26,13534,0.63
3832,1397,19557,48,18411,0.51
3833,9777,12800,91,19674,0.5
3834,9971,21728,14,13238,1.0
3835,1170,13951,100,18513,0.63
3836,7791,24677,59,12738,0.42
3837,2005,20301,12,14936,0.31
3838,6960,18967,23,10000,0.88
3839,5667,16768,85,11836,0.42
3840,500,11452,72,12559,0.68
3841,749,11681,39,24422,0.83
3842,6957,24039,9,11568,0.62
3843,500,12303,88,20514,0.51
3844,3939,17157,95,24476,0.39
3845,3354,10000,25,24047,0.38
3846,4292,11897,17,25000,0.66
3847,5830,15825,42,17957,0.82
3848,8371,21610,29,21155,0.54
3849,8735,21789,60,18544,0.52
3850,4112,19519,67,19220,0.7
3851,3118,18806,85,16525,0.5
3852,5178,10244,57,17935,0.64
3853,3663,18948,72,23645,0.61
3854,9980,19015,14,22762,0.54
3855,3442,21019,39,20201,0.6
3856,8911,13807,16,19119,0.86
3857,2425,12779,1,18221,0.69
3858,3472,11846,95,17514,0.76
3859,1490,23723,75,17065,0.46
3860,2312,17021,20,16737,0.76
3861,9495,19432,46,12540,0.7
3862,989,22803,45,13819,0.38
3863,6376,10473,4,18686,0.68
3864,4145,14131,84,18023,0.52
3865,7581,21441,95,22675,0.37
3866,3391,23698,20,19064,0.62
3867,4016,11792,11,10834,0.68
3868,3840,11734,65,13324,0.62
3869,6910,23117,18,10629,0.58
3870,553,17215,39,12986,0.55
3871,3075,17229,44,18221,0.97
3872,1115,15188,97,24958,0.42
3873,6444,22134,100,18079,0.73
3874,7904,24701,18,17933,0.6
3875,1454,15281,47,13782,0.47
3876,2129,15858,31,18998,0.59
3877,7359,10944,99,16485,0.39
3878,9341,11511,39,24120,0.51
3879,3778,14081,38,15406,0.59
3880,5955,22718,79,20160,0.37
3881,4301,16118,47,13468,0.68
3882,3061,10858,70,17144,0.46
3883,7039,13560,8,21772,0.38
3884,870,18421,86,20152,0.44
3885,1357,20609,65,22531,0.93
3886,5386,18369,13,18412,0.3
3887,7985,22120,55,15275,0.67
3888,883,23721,88,23694,0.49
3889,4834,12615,85,15867,0.55
3890,4790,11613,43,19535,0.69
3891,3225,12840,4,16516,0.68
3892,6704,24051,71,14626,0.5
3893,6611,21139,60,12262,0.4
3894,4751,11774,12,12414,0.69
3895,1422,23262,59,20353,0.68
3896,3415,25000,77,22312,0.56
3897,8457,18273,54,21173,0.67
3898,3546,10845,44,15240,0.53
3899,500,21001,16,24053,0.48
3900,1730,19408,6,24946,0.6
3901,8147,22905,14,19049,0.68
3902,5433,13260,58,15122,0.65
3903,4440,13145,31,14993,0.68
3904,6983,17802,100,18964,0.49
3905,703,12263,41,12492,0.84
3906,660,20529,35,18211,0.55
3907,10000,25000,10,23515,0.58
3908,4248,18155,81,18997,0.4
3909,7218,10922,30,19572,0.57
3910,3081,16695,44,12175,0.0
3911,1593,14288,55,12405,0.71
3912,5000,15758,71,13363,0.83
3913,9299,22576,18,17341,0.68
3914,6210,18131,83,25000,0.64
3915,3375,12630,79,21618,0.53
3916,3691,17816,86,19072,0.5
3917,2337,19359,39,21300,0.75
3918,1189,17556,42,19525,0.74
3919,4259,22155,54,19876,0.44
3920,2603,25000,30,21156,0.71
3921,865,15930,20,11605,0.7
3922,10000,21633,96,23395,0.43
3923,4672,17000,42,12557,0.68
3924,6533,13512,89,18635,0.44
3925,2878,16066,87,12042,0.24
3926,1705,19087,5,23516,0.58
3927,5488,10000,50,23799,0.64
3928,6169,13722,41,10778,0.58
3929,3235,24899,94,13159,1.0
3930,8990,24322,39,16395,0.66
3931,1456,15648,57,11746,0.62
3932,9806,23988,91,15974,0.66
3933,7123,12060,57,15150,0.53
3934,1974,24013,37,22132,0.74
3935,4960,13034,7,10420,0.65
3936,7502,12387,5,20043,0.65
3937,6896,17008,100,12108,0.51
3938,3328,20089,51,14674,0.37
3939,3350,18031,8,15345,0.52
3940,3464,11799,56,13996,0.64
3941,5094,14407,73,16082,0.53
3942,9641,12780,11,19550,0.64
3943,500,11127,22,13910,0.57
3944,3350,18530,98,12626,0.66
3945,665,17365,99,20879,0.45
3946,1419,24635,77,22398,0.63
3947,8805,17611,11,10490,0.5
3948,4004,22646,60,19487,0.37
3949,1491,17535,96,15932,0.58
3950,6547,24504,15,20273,0.83
3951,4339,19364,38,24547,0.38
3952,1758,12808,1,13371,0.62
3953,8109,23055,46,23684,0.72
3954,9206,21221,88,20364,0.95
3955,5304,20281,43,21366,0.53
3956,567,14297,22,14064,0.51
3957,6160,21209,3,15837,0.42
3958,4978,23980,14,21945,0.77
3959,8710,25000,2,14989,0.47
3960,4021,10448,61,24666,0.54
3961,1072,15008,32,22021,0.32
3962,7582,14893,38,15971,0.73
3963,8332,10793,97,20141,0.77
3964,5895,10436,46,13380,0.73
3965,2758,16012,42,15689,0.36
3966,6539,15869,6,18603,0.69
3967,1150,22818,41,19614,0.35
3968,6241,10000,25,21173,0.61
3969,7338,11620,98,10000,0.63
3970,3087,23584,11,11676,0.65
3971,10000,21693,1,17790,0.68
3972,3762,21111,71,15282,0.6
3973,1838,14308,57,25000,0.31
3974,5496,10948,46,12711,0.68
3975,6280,13944,86,22151,0.61
3976,3327,19319,48,23376,0.46
3977,5732,10191,63,19431,0.36
3978,2717,22204,39,10602,0.83
3979,4039,21952,10,11937,0.78
3980,8345,21922,85,25000,0.71
3981,9729,11403,70,18217,0.5
3982,10000,11990,65,16812,0.22
3983,3461,11104,98,22871,0.71
3984,3726,25000,59,11067,0.66
3985,7337,10548,78,23401,0.54
3986,7531,21640,36,15252,0.77
3987,9790,20053,27,23472,0.73
3988,9631,25000,73,15863,0.63
3989,4216,15761,55,10379,0.61
3990,3914,18762,70,19476,0.61
3991,1948,17903,95,15502,0.7
3992,1070,11784,81,22656,0.47
3993,3404,20479,53,13182,0.66
3994,3005,10000,60,13747,0.46
3995,1417,22164,61,15196,0.8
3996,7482,10804,36,20448,0.68
3997,7927,18990,85,15132,0.5
3998,6836,21467,27,16040,0.61
3999,2178,18802,41,23881,0.47
4000,1115,17517,28,24209,0.83
4001,7586,16831,16,22119,0.84
4002,5249,16917,35,14120,0.7
4003,4005,19998,36,18737,0.83
4004,5029,14238,56,15259,0.62
4005,1635,13260,99,18466,0.71
4006,9066,10000,19,21633,0.78
4007,7726,15651,57,20461,0.6
4008,5662,13371,85,21300,0.61
4009,706,20665,33,12922,0.74
4010,5375,12093,23,23440,0.7
4011,1819,20334,63,10000,0.49
4012,1641,14001,70,15442,0.27
4013,5127,24399,96,15552,0.57
4014,7889,16556,22,24553,0.29
4015,3190,17810,67,20062,0.0
4016,7823,21272,99,14013,0.47
4017,3755,14554,80,15367,0.51
4018,8781,24026,59,18302,0.72
4019,5713,19624,25,16959,1.0
4020,4608,12517,17,19947,0.68
4021,3520,21049,39,22995,0.69
4022,2357,25000,77,16290,0.7
4023,9496,15805,92,19559,0.23
4024,9636,11096,75,19720,0.6
4025,500,22371,100,10551,0.33
4026,4375,22346,39,10133,0.68
4027,8105,19236,24,16607,0.29
4028,8635,23769,38,21103,0.57
4029,6555,17061,88,20205,0.68
4030,4382,12204,97,21454,0.43
4031,7675,13902,81,23474,0.74
4032,7629,11352,57,16599,0.68
4033,5521,11596,44,23372,0.66
4034,5235,18767,36,15124,0.7
4035,2887,16980,99,11060,0.55
4036,7082,10679,70,20699,0.62
4037,9633,22490,80,17384,0.6
4038,6366,13712,45,24048,0.6
4039,3066,22020,92,20214,0.5
4040,1475,19321,96,24039,0.41
4041,7712,22096,26,12186,0.55
4042,500,21385,11,12665,0.54
4043,1762,18509,52,13170,0.49
4044,5547,15301,25,20919,0.73
4045,9635,15734,31,21527,0.42
4046,7882,17981,85,12646,0.57
4047,6731,15892,45,10595,0.77
4048,3827,10000,67,14106,0.74
4049,6130,22693,76,20566,0.78
4050,2759,25000,40,15817,0.51
4051,1757,12996,46,13421,0.72
4052,964,17237,54,24714,0.44
4053,3794,17327,41,12278,0.56
4054,7274,17407,89,11164,0.57
4055,7931,21786,81,10617,0.51
4056,1730,21401,38,23052,0.55
4057,9576,12542,100,22336,0.0
4058,4305,10678,36,25000,0.45
4059,6919,15366,83,19990,0.73
4060,6250,20081,44,22778,0.57
4061,4356,15643,57,17372,0.63
4062,3635,17410,66,11892,0.62
4063,7453,19835,81,15528,1.0
4064,9616,23647,30,12454,0.61
4065,6534,15541,10,23362,0.55
4066,5089,10834,99,20414,0.81
4067,2046,20433,61,13808,0.71
4068,6565,20547,63,19476,0.6
4069,1594,19860,36,20719,0.53
4070,2911,16026,54,11757,0.58
4071,3117,20745,97,10222,0.66
4072,9454,18472,65,22556,0.82
4073,4645,17970,100,25000,0.39
4074,3275,16818,4,17036,0.7
4075,500,24101,55,10000,0.77
4076,3655,15028,54,23206,0.38
4077,4470,20954,100,12365,0.57
4078,8472,14703,89,22672,0.44
4079,9275,10000,64,11609,0.66
4080,5915,19438,92,22913,0.55
4081,4831,11772,22,21482,0.0
4082,2442,12164,25,17221,0.54
4083,6526,17111,81,11223,0.71
4084,10000,18383,59,11907,0.63
4085,691,12835,57,24978,0.63
4086,9595,12665,54,19554,0.62
4087,1361,16113,44,20943,0.69
4088,7211,12563,52,15810,0.56
4089,9775,18498,76,22161,0.86
4090,1149,18131,16,16448,0.41
4091,4634,18723,16,17966,0.34
4092,8087,22409,81,24063,0.33
4093,9328,12696,55,19460,0.29
4094,10000,10000,61,14937,0.7
4095,4631,17321,95,15748,0.68
4096,2648,10000,79,10000,0.78
4097,5957,17704,100,22260,0.44
4098,6579,15571,40,19939,0.71
4099,2930,17336,91,20750,0.61
4100,2379,10058,21,23570,0.62
4101,8042,24636,66,24498,0.69
4102,500,24888,8,10737,0.49
4103,3873,19765,71,14436,0.99
4104,7857,11140,10,12979,0.8
4105,1789,20002,57,20143,0.52
4106,10000,24093,4,19973,0.44
4107,3699,21390,43,10529,0.59
4108,6881,21668,100,22321,0.63
4109,8022,22686,99,17141,0.76
4110,6559,12562,63,14418,0.42
4111,10000,12852,1,19396,0.64
4112,5962,16641,67,11986,0.37
4113,3716,10941,82,10346,0.67
4114,3636,22815,51,15825,0.58
4115,3818,16541,56,11215,0.89
4116,3282,19966,43,23890,0.37
4117,9682,17430,24,20960,0.81
4118,8157,11421,96,18045,0.34
4119,10000,15765,34,15798,0.4
4120,6824,23838,59,10244,0.35
4121,6827,10435,2,20917,0.64
4122,10000,10839,2,24119,0.42
4123,1276,14001,10,17058,0.4
4124,5708,22647,23,21243,0.63
4125,1187,15248,15,10132,0.67
4126,1029,14959,76,10000,0.61
4127,5567,10000,17,20288,0.58
4128,8580,11650,82,11087,0.87
4129,6018,15828,14,19839,0.62
4130,2653,19437,1,20083,0.72
4131,9986,12261,79,10000,0.62
4132,6594,19107,76,23415,0.44
4133,7474,20831,16,14002,0.68
4134,5274,15894,32,20452,0.5
4135,8192,16278,23,23828,0.59
4136,3603,13889,34,18310,0.65
4137,2940,16897,98,12903,0.31
4138,4635,22673,16,21000,0.36
4139,7624,11326,34,16822,0.74
4140,5701,15901,71,10894,0.5
4141,1344,13358,33,11265,0.51
4142,946,11585,68,16423,0.62
4143,4415,23500,100,25000,0.54
4144,3609,21560,64,10362,0.66
4145,1734,15645,71,17164,0.59
4146,7087,10388,18,19965,0.63
4147,726,12791,68,24028,0.0
4148,10000,13332,61,18505,0.63
4149,7685,10703,75,15632,0.77
